,trade_date,buy_date,sell_date,buy_price,sell_price,return,holding_period_hours
49,2025-11-14,2025-11-14 00:00:00-05:00,2025-11-17 00:00:00-05:00,53.474998474121094,53.3849983215332,-0.0016830323544832948,17.5
50,2025-11-17,2025-11-17 00:00:00-05:00,2025-11-18 00:00:00-05:00,52.099998474121094,52.025001525878906,-0.0014394808145616297,17.5
51,2025-11-18,2025-11-18 00:00:00-05:00,2025-11-19 00:00:00-05:00,52.65999984741211,51.70500183105469,-0.018135169371907123,17.5
52,2025-11-19,2025-11-19 00:00:00-05:00,2025-11-20 00:00:00-05:00,50.72999954223633,51.86000061035156,0.02227480934973059,17.5
53,2025-11-20,2025-11-20 00:00:00-05:00,2025-11-21 00:00:00-05:00,48.959999084472656,47.4900016784668,-0.030024457383457333,17.5
54,2025-11-21,2025-11-21 00:00:00-05:00,2025-11-24 00:00:00-05:00,47.970001220703125,48.724998474121094,0.015738945887125044,17.5
55,2025-11-24,2025-11-24 00:00:00-05:00,2025-11-25 00:00:00-05:00,50.56999969482422,49.474998474121094,-0.021653178313449685,17.5
56,2025-11-25,2025-11-25 00:00:00-05:00,2025-11-26 00:00:00-05:00,49.560001373291016,49.52000045776367,-0.00080712095276295,17.5
57,2025-11-26,2025-11-26 00:00:00-05:00,2025-11-28 00:00:00-05:00,51.029998779296875,52.79999923706055,0.034685488930126525,17.5
58,2025-11-28,2025-11-28 00:00:00-05:00,2025-12-01 00:00:00-05:00,51.54999923706055,48.939998626708984,-0.05063046845741114,17.5
59,2025-12-01,2025-12-01 00:00:00-05:00,2025-12-02 00:00:00-05:00,48.5,50.33000183105469,0.037731996516591496,17.5
60,2025-12-02,2025-12-02 00:00:00-05:00,2025-12-03 00:00:00-05:00,51.66999816894531,52.54999923706055,0.017031180555453017,17.5
61,2025-12-03,2025-12-03 00:00:00-05:00,2025-12-04 00:00:00-05:00,52.7400016784668,52.665000915527344,-0.0014220849554897753,17.5
62,2025-12-04,2025-12-04 00:00:00-05:00,2025-12-05 00:00:00-05:00,52.5099983215332,51.349998474121094,-0.02209102808019742,17.5
63,2025-12-05,2025-12-05 00:00:00-05:00,2025-12-08 00:00:00-05:00,50.689998626708984,51.834999084472656,0.022588291354980656,17.5
64,2025-12-08,2025-12-08 00:00:00-05:00,2025-12-09 00:00:00-05:00,51.52000045776367,51.22999954223633,-0.005628899707892817,17.5
65,2025-12-09,2025-12-09 00:00:00-05:00,2025-12-10 00:00:00-05:00,52.849998474121094,52.189998626708984,-0.012488171550946961,17.5
66,2025-12-10,2025-12-10 00:00:00-05:00,2025-12-11 00:00:00-05:00,52.4900016784668,51.15999984741211,-0.025338193723097174,17.5
67,2025-12-11,2025-12-11 00:00:00-05:00,2025-12-12 00:00:00-05:00,52.099998474121094,52.310001373291016,0.00403076593705149,17.5
