trade_date,buy_date,sell_date,buy_price,sell_price,shares,buy_cost,sell_proceeds,gross_return,net_return,pnl,capital_before,capital_after,portfolio_value
2024-09-27,2024-09-27 00:00:00-04:00,2024-09-30 00:00:00-04:00,37.38999938964844,36.41999816894531,473,17687.23825827484,17224.93646799774,-0.025942798516644893,-0.02613759047774542,-462.3017902770989,34948.98192043328,17261.743662158442,17261.743662158442
2024-09-30,2024-09-30 00:00:00-04:00,2024-10-01 00:00:00-04:00,36.130001068115234,36.06999969482422,477,17235.733910541916,17203.66931544571,-0.001660707764107068,-0.0018603556577648523,-32.064595096206176,34465.41297760415,17229.679067062236,17229.679067062236
2024-10-01,2024-10-01 00:00:00-04:00,2024-10-02 00:00:00-04:00,35.130001068115234,34.630001068115234,490,17215.421893428804,16967.00365332413,-0.01423284898370843,-0.014429982700539965,-248.41824010467462,34196.682720386365,16981.26082695756,16981.26082695756
2024-10-02,2024-10-02 00:00:00-04:00,2024-10-03 00:00:00-04:00,34.2400016784668,34.400001525878906,495,16950.495710924148,17026.297955234528,0.00467289251077145,0.004471978023718061,75.80224431038005,34007.55878219209,17057.06307126794,17057.06307126794
2024-10-03,2024-10-03 00:00:00-04:00,2024-10-04 00:00:00-04:00,34.720001220703125,35.040000915527344,491,17049.22535142517,17202.919985478973,0.00921658074808496,0.009014757614248673,153.69463405380156,34259.98305674692,17210.757705321743,17210.757705321743
2024-10-04,2024-10-04 00:00:00-04:00,2024-10-07 00:00:00-04:00,35.52000045776367,35.90999984741211,484,17193.399389579772,17378.701882154848,0.010979712404907771,0.010777536679999443,185.30249257507603,34589.459587476595,17396.06019789682,17396.06019789682
2024-10-07,2024-10-07 00:00:00-04:00,2024-10-08 00:00:00-04:00,36.060001373291016,35.630001068115234,482,17382.658753992462,17171.94314878006,-0.0119245781697134,-0.012122173494546895,-210.715605212401,34568.00334667688,17185.344592684418,17185.344592684418
2024-10-08,2024-10-08 00:00:00-04:00,2024-10-09 00:00:00-04:00,35.400001525878906,35.209999084472656,485,17170.717640125273,17075.141871013642,-0.005367300373344621,-0.005566207022604863,-95.5757691116305,34260.486463698064,17089.768823572787,17089.768823572787
2024-10-09,2024-10-09 00:00:00-04:00,2024-10-10 00:00:00-04:00,34.68000030517578,34.7599983215332,492,17064.2664061615,17100.208982276916,0.0023067478562127535,0.0021063065507719776,35.94257611541616,34189.9778058497,17125.711399688204,17125.711399688204
2024-10-10,2024-10-10 00:00:00-04:00,2024-10-11 00:00:00-04:00,33.95000076293945,34.939998626708984,504,17112.511464559935,17607.998331930543,0.029160466613309597,0.02895465510113829,495.4868673706078,34733.70973161874,17621.19826705881,17621.19826705881
2024-10-11,2024-10-11 00:00:00-04:00,2024-10-14 00:00:00-04:00,35.939998626708984,36.869998931884766,490,17612.36038702011,18064.492846675872,0.02587647024796064,0.02567131546938884,452.1324596557606,35685.69111373468,18073.330726714572,18073.330726714572
2024-10-14,2024-10-14 00:00:00-04:00,2024-10-15 00:00:00-04:00,37.56999969482422,37.529998779296875,481,18072.97697019577,18050.124219900514,-0.0010647036425942378,-0.0012644707251574067,-22.852750295256556,36123.454946615086,18050.477976419315,18050.477976419315
2024-10-15,2024-10-15 00:00:00-04:00,2024-10-16 00:00:00-04:00,38.16999816894531,38.65999984741211,472,18018.04075965576,18245.69517598572,0.012837351374710225,0.012634804159156982,227.65441632995862,36296.173152405034,18278.132392749274,18278.132392749274
2024-10-16,2024-10-16 00:00:00-04:00,2024-10-17 00:00:00-04:00,38.58000183105469,38.15999984741211,473,18250.165700175476,18047.874959833145,-0.01088652057306282,-0.011084323488656627,-202.29074034233054,36326.00735258242,18075.841652406943,18075.841652406943
2024-10-17,2024-10-17 00:00:00-04:00,2024-10-18 00:00:00-04:00,38.04999923706055,38.61000061035156,475,18075.55701256752,18337.916314888,0.01471751339079073,0.014514590180433657,262.3593023204812,36413.75796729494,18338.200954727425,18338.200954727425
2024-10-18,2024-10-18 00:00:00-04:00,2024-10-21 00:00:00-04:00,39.06999969482422,38.63999938964844,469,18325.662239858244,18120.347497773742,-0.011005894766688349,-0.011203673809830613,-205.31474208450163,36458.54845250117,18132.886212642923,18132.886212642923
2024-10-21,2024-10-21 00:00:00-04:00,2024-10-22 00:00:00-04:00,38.56999969482422,38.18000030517578,470,18129.71264655304,17942.805683418275,-0.010111469866067233,-0.010309427776302848,-186.90696313476292,36075.691896061195,17945.97924950816,17945.97924950816
2024-10-22,2024-10-22 00:00:00-04:00,2024-10-23 00:00:00-04:00,38.40999984741211,37.86000061035156,467,17939.263675734328,17678.852223005677,-0.014319167905375645,-0.014516284360148988,-260.41145272865106,35624.83147251383,17685.56779677951,17685.56779677951
2024-10-23,2024-10-23 00:00:00-04:00,2024-10-24 00:00:00-04:00,37.810001373291016,38.470001220703125,467,17659.036368391036,17963.694021011353,0.017455694880728918,0.01725222408883205,304.6576526203171,35649.26181779086,17990.225449399826,17990.225449399826
2024-10-24,2024-10-24 00:00:00-04:00,2024-10-25 00:00:00-04:00,38.869998931884766,38.720001220703125,462,17959.735300481414,17886.851699908446,-0.0038589584590546164,-0.004058166746534092,-72.88360057296813,35877.07714930827,17917.341848826858,17917.341848826858
2024-10-25,2024-10-25 00:00:00-04:00,2024-10-28 00:00:00-04:00,38.0099983215332,39.25,471,17904.499480363083,18484.901325,0.03262303954810538,0.03241653559059142,580.4018446369155,36402.24317382686,18497.743693463774,18497.743693463774
2024-10-28,2024-10-28 00:00:00-04:00,2024-10-29 00:00:00-04:00,39.66999816894531,40.560001373291016,466,18488.067768643188,18899.07054388962,0.022435171298858803,0.022230704711257834,411.00277524643025,37396.81423735339,18908.746468710204,18908.746468710204
2024-10-29,2024-10-29 00:00:00-04:00,2024-10-30 00:00:00-04:00,41.33000183105469,40.880001068115234,457,18889.69961787567,18680.29227207985,-0.010887992814007812,-0.011085795435182887,-209.40734579582204,37589.038740790056,18699.33912291438,18699.33912291438
2024-10-30,2024-10-30 00:00:00-04:00,2024-10-31 00:00:00-04:00,40.880001068115234,40.97999954223633,457,18684.028704177475,18725.98700482292,0.002446146563315248,0.0022456773809207283,41.95830064544498,37425.3261277373,18741.297423559827,18741.297423559827
2024-10-31,2024-10-31 00:00:00-04:00,2024-11-01 00:00:00-04:00,39.779998779296875,39.92499923706055,471,18738.253062991334,18802.79417319145,0.0036450593819308008,0.003444350440948364,64.54111020011624,37544.09159675128,18805.838533759943,18805.838533759943
2024-11-01,2024-11-01 00:00:00-04:00,2024-11-04 00:00:00-05:00,39.369998931884766,39.029998779296875,477,18781.367439458085,18615.447686782838,-0.008636021382071542,-0.008834274352498067,-165.91975267524685,37421.28622054278,18639.918781084696,18639.918781084696
2024-11-04,2024-11-04 00:00:00-05:00,2024-11-05 00:00:00-05:00,38.25,39.43000030517578,487,18629.612775,19200.489907605745,0.030849681181066176,0.030643531859762076,570.8771326057431,37840.40868869044,19210.79591369044,19210.79591369044
2024-11-05,2024-11-05 00:00:00-05:00,2024-11-06 00:00:00-05:00,39.5099983215332,42.31999969482422,486,19203.77937018356,20565.463099699402,0.07112127290978766,0.07090707007548923,1361.6837295158402,39776.25901338984,20572.47964320628,20572.47964320628
2024-11-06,2024-11-06 00:00:00-05:00,2024-11-07 00:00:00-05:00,43.400001525878906,42.709999084472656,473,20530.253541812897,20199.809383998872,-0.015898673206147462,-0.01609547379144766,-330.44415781402495,40772.28902720515,20242.035485392254,20242.035485392254
2024-11-07,2024-11-07 00:00:00-05:00,2024-11-08 00:00:00-05:00,43.599998474121094,43.439998626708984,464,20232.422331921385,20154.14374685669,-0.0036697213993499966,-0.0038689675304568647,-78.2785850646942,40396.17923224895,20163.75690032756,20163.75690032756
2024-11-08,2024-11-08 00:00:00-05:00,2024-11-11 00:00:00-05:00,43.689998626708984,46.65999984741211,461,20143.103475849533,21508.10890366402,0.06797897262664311,0.06776539818956157,1365.0054278144853,41671.865803991575,21528.762328142046,21528.762328142046
2024-11-11,2024-11-11 00:00:00-05:00,2024-11-12 00:00:00-05:00,49.56999969482422,49.02000045776367,434,21515.531205540465,21272.552730649568,-0.01109540529446431,-0.011293166437291008,-242.9784748908969,42801.31505879162,21285.78385325115,21285.78385325115
2024-11-12,2024-11-12 00:00:00-05:00,2024-11-13 00:00:00-05:00,51.04999923706055,51.2400016784668,416,21238.92336258545,21313.709114172365,0.0037218892114755362,0.0035211649060638054,74.78575158691456,42599.49296742352,21360.569604838063,21360.569604838063
2024-11-13,2024-11-13 00:00:00-05:00,2024-11-14 00:00:00-05:00,51.040000915527344,51.9900016784668,418,21336.8538547287,21729.64751952896,0.018612867278582763,0.018409165075347324,392.79366480026147,43090.217124367024,21753.363269638325,21753.363269638325
2024-11-14,2024-11-14 00:00:00-05:00,2024-11-15 00:00:00-05:00,49.72999954223633,50.84000015258789,437,21734.18300093727,22214.85835867424,0.022320543345447343,0.022116099681144603,480.67535773696727,43968.22162831256,22234.038627375292,22234.038627375292
2024-11-15,2024-11-15 00:00:00-05:00,2024-11-18 00:00:00-05:00,52.130001068115234,51.5,426,22209.60119306259,21936.8061,-0.012085191928004158,-0.012282755133297888,-272.7950930625884,44170.8447273753,21961.243534312704,21961.243534312704
2024-11-18,2024-11-18 00:00:00-05:00,2024-11-19 00:00:00-05:00,52.130001068115234,52.15999984741211,421,21948.92512272148,21957.163999766923,0.0005754609376983772,0.00037536585501915537,8.238877045441768,43918.407534079626,21969.482411358145,21969.482411358145
2024-11-19,2024-11-19 00:00:00-05:00,2024-11-20 00:00:00-05:00,52.70000076293945,53.880001068115234,416,21925.392637414552,22411.839036291505,0.022390897307265317,0.02218643957357723,486.446398876953,44381.32144764965,22455.9288102351,22455.9288102351
2024-11-20,2024-11-20 00:00:00-05:00,2024-11-21 00:00:00-05:00,53.720001220703125,55.40999984741211,417,22403.480633084106,23103.659339377213,0.031459392931988184,0.03125312168052698,700.1787062931071,45559.58814961231,23156.107516528205,23156.107516528205
2024-11-21,2024-11-21 00:00:00-05:00,2024-11-22 00:00:00-05:00,55.900001525878906,55.63999938964844,414,23144.91489177704,23032.656251339722,-0.0046512008789499,-0.004850250733788666,-112.25864043731781,46188.76376786793,23043.848876090888,23043.848876090888
2024-11-22,2024-11-22 00:00:00-05:00,2024-11-25 00:00:00-05:00,56.4900016784668,55.40999984741211,407,22993.7298262043,22549.61475090294,-0.01911845988608581,-0.01931461657843934,-444.1150753013608,45593.46362699383,22599.733800789527,22599.733800789527
2024-11-25,2024-11-25 00:00:00-05:00,2024-11-26 00:00:00-05:00,54.02000045776367,52.439998626708984,418,22582.61822736435,21917.72743402176,-0.029248460156716123,-0.029442591051595312,-664.8907933425908,44517.461234811286,21934.843007446936,21934.843007446936
2024-11-26,2024-11-26 00:00:00-05:00,2024-11-27 00:00:00-05:00,51.70000076293945,53.83000183105469,424,21922.992403518678,22821.638384289552,0.04119924635749911,0.04099102733013035,898.6459807708743,44756.48139173649,22833.48898821781,22833.48898821781
2024-11-27,2024-11-27 00:00:00-05:00,2024-11-29 00:00:00-05:00,55.029998779296875,55.47999954223633,414,22784.697736578368,22966.42293850479,0.008177371850292504,0.007975756537453783,181.72520192642332,45799.911926722605,23015.214190144234,23015.214190144234
2024-11-29,2024-11-29 00:00:00-05:00,2024-12-02 00:00:00-05:00,55.209999084472656,54.65999984741211,416,22969.65635510254,22736.286080529786,-0.009961949758757187,-0.01015993757002428,-233.37027457275326,45751.50027067402,22781.84391557148,22781.84391557148
2024-12-02,2024-12-02 00:00:00-05:00,2024-12-03 00:00:00-05:00,54.47999954223633,53.619998931884766,418,22774.91707263565,22410.91823757248,-0.01578562073380408,-0.015982443927337834,-363.99883506316837,45192.762153143965,22417.845080508312,22417.845080508312
2024-12-03,2024-12-03 00:00:00-05:00,2024-12-04 00:00:00-05:00,54.459999084472656,54.61000061035156,411,22385.297929680633,22442.465779829407,0.0027543431582920073,0.0025538123427419016,57.16785014877314,44860.31086033772,22475.012930657085,22475.012930657085
2024-12-04,2024-12-04 00:00:00-05:00,2024-12-05 00:00:00-05:00,56.41999816894531,58.595001220703125,398,22457.404787167357,23318.47840479126,0.038550214859010355,0.038342525584966085,861.0736176239043,45793.49133544834,23336.08654828099,23336.08654828099
2024-12-05,2024-12-05 00:00:00-05:00,2024-12-06 00:00:00-05:00,56.400001525878906,56.599998474121094,413,23295.529950251006,23373.46178987503,0.0035460450856622714,0.003345355945559142,77.93183962402327,46709.54833815602,23414.018387905013,23414.018387905013
2024-12-06,2024-12-06 00:00:00-05:00,2024-12-09 00:00:00-05:00,57.79999923706055,56.40999984741211,405,23411.340590978623,22843.765333208084,-0.02404843266428954,-0.02424360346067707,-567.5752577705389,46257.7837211131,22846.443130134474,22846.443130134474
2024-12-09,2024-12-09 00:00:00-05:00,2024-12-10 00:00:00-05:00,54.72999954223633,55.79999923706055,417,22824.69205009346,23266.27282188606,0.019550515325666627,0.019346625611572788,441.5807717926,46112.71595202053,23288.023901927074,23288.023901927074
2024-12-10,2024-12-10 00:00:00-05:00,2024-12-11 00:00:00-05:00,54.900001525878906,56.189998626708984,424,23279.928407037354,23822.176961782836,0.023497214298290974,0.02329253532332874,542.2485547454817,47110.200863709906,23830.272456672556,23830.272456672556
2024-12-11,2024-12-11 00:00:00-05:00,2024-12-12 00:00:00-05:00,57.720001220703125,57.77000045776367,412,23783.01856697998,23798.860064579774,0.0008662376299918207,0.0006660843977891411,15.84149759979482,47629.13252125233,23846.11395427235,23846.11395427235
2024-12-12,2024-12-12 00:00:00-05:00,2024-12-13 00:00:00-05:00,56.91999816894531,57.20000076293945,418,23794.9384905426,23907.2093588768,0.004919230551678158,0.004718266801942835,112.2708683341989,47753.32331314915,23958.38482260655,23958.38482260655
2024-12-13,2024-12-13 00:00:00-05:00,2024-12-16 00:00:00-05:00,57.90999984741211,59.43000030517578,413,23919.2216199749,24542.135667024995,0.026247633599874684,0.026042404596055193,622.914047050097,48500.52048963154,24581.298869656646,24581.298869656646
2024-12-16,2024-12-16 00:00:00-05:00,2024-12-17 00:00:00-05:00,60.220001220703125,61.369998931884766,408,24572.21747409668,25036.455668252565,0.019096607237966665,0.01889280829641328,464.23819415588514,49617.75453790921,25045.53706381253,25045.53706381253
2024-12-17,2024-12-17 00:00:00-05:00,2024-12-18 00:00:00-05:00,60.72999954223633,59.560001373291016,412,25023.26188738251,24536.26669373932,-0.01926557183870231,-0.019461699111607333,-486.99519364318985,49581.803757551854,24558.54187016934,24558.54187016934
2024-12-18,2024-12-18 00:00:00-05:00,2024-12-19 00:00:00-05:00,57.18000030517578,58.19499969482422,429,24532.6731529335,24963.15830359268,0.017750951105828562,0.017547421268591146,430.48515065918036,49521.70017376202,24989.027020828522,24989.027020828522
2024-12-19,2024-12-19 00:00:00-05:00,2024-12-20 00:00:00-05:00,54.720001220703125,54.07500076293945,456,24954.815788696287,24655.7345278656,-0.01178728880436571,-0.011984911584326815,-299.0812608306878,49644.76154869412,24689.945759997834,24689.945759997834
2024-12-20,2024-12-20 00:00:00-05:00,2024-12-23 00:00:00-05:00,54.810001373291016,54.27000045776367,450,24666.967068042755,24419.05805597305,-0.009852233205571253,-0.010050242957954966,-247.90901206970375,49109.003815970886,24442.03674792813,24442.03674792813
2024-12-23,2024-12-23 00:00:00-05:00,2024-12-24 00:00:00-05:00,52.869998931884766,55.05500030517578,462,24428.382100481416,25432.86659997711,0.041327811943141314,0.04111956720522638,1004.4844994956948,49874.903347905245,25446.521247423825,25446.521247423825
2024-12-24,2024-12-24 00:00:00-05:00,2024-12-26 00:00:00-05:00,56.22999954223633,54.41999816894531,452,25418.50138907013,24595.379388446047,-0.032189247519581785,-0.032382790315798216,-823.1220006240837,50041.90063586987,24623.39924679974,24623.39924679974
2024-12-26,2024-12-26 00:00:00-05:00,2024-12-27 00:00:00-05:00,54.29999923706055,54.779998779296875,453,24600.359444353868,24812.857913076783,0.008839770699457421,0.00863802292009545,212.49846872291528,49436.25715987652,24835.897715522657,24835.897715522657
2024-12-27,2024-12-27 00:00:00-05:00,2024-12-30 00:00:00-05:00,53.68000030517578,52.79999923706055,462,24802.64015700531,24391.16028755722,-0.01639346242757725,-0.016590164064927963,-411.4798694480887,49227.058003079874,24424.417846074568,24424.417846074568
2024-12-30,2024-12-30 00:00:00-05:00,2024-12-31 00:00:00-05:00,53.54999923706055,54.47800064086914,456,24421.241532064818,24839.484095407104,0.017329624967881388,0.017126179387445904,418.2425633422863,49263.90194148167,24842.660409416854,24842.660409416854
2024-12-31,2024-12-31 00:00:00-05:00,2025-01-02 00:00:00-05:00,53.04999923706055,54.89500045776367,468,24829.88238290863,25688.291128211975,0.03477853434942584,0.03457159933605736,858.4087453033462,50530.95153762883,25701.0691547202,25701.0691547202
2025-01-02,2025-01-02 00:00:00-05:00,2025-01-03 00:00:00-05:00,55.369998931884766,55.22999954223633,464,25694.24867234497,25624.1571156189,-0.00252843403195045,-0.002727908397707353,-70.09155672607085,51325.2262703391,25630.97759799413,25630.97759799413
2025-01-03,2025-01-03 00:00:00-05:00,2025-01-06 00:00:00-05:00,55.959999084472656,56.3650016784668,457,25576.276953562163,25756.22988648262,0.007237358838815949,0.007035931509781096,179.95293292045608,51387.20748447675,25810.930530914586,25810.930530914586
2025-01-06,2025-01-06 00:00:00-05:00,2025-01-07 00:00:00-05:00,58.16999816894531,57.310001373291016,443,25771.886119761657,25385.791775307083,-0.014784198430891743,-0.014981221888859735,-386.09434445457373,51196.722306221665,25424.836186460012,25424.836186460012
2025-01-07,2025-01-07 00:00:00-05:00,2025-01-08 00:00:00-05:00,54.790000915527344,54.27000045776367,463,25370.307200931547,25124.497510923386,-0.009490791185884159,-0.009688873219443563,-245.80969000816185,50549.333697383394,25179.02649645185,25179.02649645185
2025-01-08,2025-01-08 00:00:00-05:00,2025-01-10 00:00:00-05:00,53.34000015258789,53.70000076293945,472,25178.997720028685,25343.86572007141,0.006749167778809921,0.006547838078224299,164.86800004272664,50522.892216523265,25343.894496494577,25343.894496494577
2025-01-10,2025-01-10 00:00:00-05:00,2025-01-13 00:00:00-05:00,53.84000015258789,51.650001525878906,470,25307.33055172348,24273.07316709137,-0.04067605164380222,-0.04086789724891293,-1034.2573846321102,49616.96766358595,24309.637111862467,24309.637111862467
2025-01-13,2025-01-13 00:00:00-05:00,2025-01-14 00:00:00-05:00,53.220001220703125,55.040000915527344,456,24270.747388696287,25095.730593438722,0.034197663530233444,0.03399084467941263,824.9832047424352,49405.36770530119,25134.6203166049,25134.6203166049
2025-01-14,2025-01-14 00:00:00-05:00,2025-01-15 00:00:00-05:00,54.83000183105469,56.13999938964844,458,25114.652052706908,25709.54850848694,0.023891984585924123,0.023687226664799152,594.8964557800318,50844.16882509184,25729.516772384934,25729.516772384934
2025-01-15,2025-01-15 00:00:00-05:00,2025-01-16 00:00:00-05:00,56.63999938964844,56.529998779296875,454,25717.13117887268,25662.0529838562,-0.0019421011923892479,-0.002141692812988804,-55.078195016481914,51391.56975624114,25674.43857736845,25674.43857736845
2025-01-16,2025-01-16 00:00:00-05:00,2025-01-17 00:00:00-05:00,57.09000015258789,58.51499938964844,449,25635.973409518814,26270.607402479553,0.02496057511388799,0.02475560349602697,634.6339929607384,51945.045979848,26309.07257032919,26309.07257032919
2025-01-17,2025-01-17 00:00:00-05:00,2025-01-21 00:00:00-05:00,59.619998931884766,59.869998931884766,441,26295.048770914076,26400.029262008287,0.00419322382554254,0.003992405262633852,104.98049109421117,52709.101832337474,26414.0530614234,26414.0530614234
2025-01-21,2025-01-21 00:00:00-05:00,2025-01-22 00:00:00-05:00,60.41999816894531,59.54999923706055,437,26406.179553749083,26020.7473316288,-0.014399188319272872,-0.014596288771563671,-385.43222212028195,52434.8003930522,26028.62083930312,26028.62083930312
2025-01-22,2025-01-22 00:00:00-05:00,2025-01-23 00:00:00-05:00,59.380001068115234,58.22999954223633,438,26011.041311881258,25502.18932551956,-0.01936681551352165,-0.019562922539716414,-508.8519863616966,51530.81016482268,25519.768852941423,25519.768852941423
2025-01-23,2025-01-23 00:00:00-05:00,2025-01-24 00:00:00-05:00,58.790000915527344,59.91999816894531,434,25517.4118833786,26002.678677401735,0.019220908927040332,0.019017085127634895,485.2667940231331,51522.44753034315,26005.035646964556,26005.035646964556
2025-01-24,2025-01-24 00:00:00-05:00,2025-01-27 00:00:00-05:00,59.70000076293945,57.31999969482422,435,25972.09728191185,24931.70644726181,-0.03986601403182378,-0.04005802162825775,-1040.3908346500393,50936.74209422637,24964.644812314516,24964.644812314516
2025-01-27,2025-01-27 00:00:00-05:00,2025-01-28 00:00:00-05:00,57.66999816894531,58.34000015258789,432,24915.930552905273,25200.359777911377,0.011617860324527756,0.01141555698279706,284.4292250061044,50165.00459022589,25249.07403732062,25249.07403732062
2025-01-28,2025-01-28 00:00:00-05:00,2025-01-29 00:00:00-05:00,57.58000183105469,58.119998931884766,438,25222.562806082155,25454.01387621231,0.009378205690484033,0.009176350234891403,231.45107013015513,50703.08791353293,25480.525107450776,25480.525107450776
2025-01-29,2025-01-29 00:00:00-05:00,2025-01-30 00:00:00-05:00,59.34000015258789,59.72999954223633,429,25459.40575146675,25621.60738663902,0.006572284945156495,0.00637099061760017,162.20163517227047,51102.1324940898,25642.726742623046,25642.726742623046
2025-01-30,2025-01-30 00:00:00-05:00,2025-01-31 00:00:00-05:00,59.720001220703125,59.61000061035156,429,25622.442511734007,25570.132992814637,-0.0018419391845797318,-0.002041550835577617,-52.30951891937002,51212.85973543768,25590.417223703676,25590.417223703676
2025-01-31,2025-01-31 00:00:00-05:00,2025-02-03 00:00:00-05:00,57.709999084472656,53.970001220703125,443,25568.08614738083,23906.319669717406,-0.06480675659507693,-0.06499377654176328,-1661.7664776634228,49496.73689342108,23928.650746040254,23928.650746040254
2025-02-03,2025-02-03 00:00:00-05:00,2025-02-04 00:00:00-05:00,57.58000183105469,56.5099983215332,415,23898.090329963685,23449.304138505937,-0.018582901623743927,-0.018779165417039827,-448.7861914577479,47377.95488454619,23479.864554582506,23479.864554582506
2025-02-04,2025-02-04 00:00:00-05:00,2025-02-05 00:00:00-05:00,56.130001068115234,56.209999084472656,418,23464.686680516814,23493.43003934784,0.0014252274155552246,0.0012249623965741262,28.743358831026853,46973.294593930346,23508.607913413533,23508.607913413533
2025-02-05,2025-02-05 00:00:00-05:00,2025-02-06 00:00:00-05:00,55.33000183105469,55.93000030517578,424,23462.266768444824,23711.94869738159,0.010843998811949014,0.01064185022704508,249.68192893676678,47220.55661079512,23758.2898423503,23758.2898423503
2025-02-06,2025-02-06 00:00:00-05:00,2025-02-07 00:00:00-05:00,55.119998931884766,56.7400016784668,430,23703.96970066452,24395.76090166855,0.029390471298520345,0.029184613790011603,691.7912010040309,48154.05074401885,24450.08104335433,24450.08104335433
2025-02-07,2025-02-07 00:00:00-05:00,2025-02-10 00:00:00-05:00,54.470001220703125,55.61000061035156,448,24405.000802929688,24910.788945410157,0.020928940042232697,0.020724774670761413,505.7881424804691,49360.86998876449,24955.8691858348,24955.8691858348
